"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TYME","Tyme Technologies, Inc.","1.41","$157.85M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tyme",
"USCR","U S Concrete, Inc.","48.4","$806.33M","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","1.5","$53.74M","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","0.5","$6.7M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","1.9095","$28.89M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/grow",
"USAU","U.S. Gold Corp.","0.856","$19.96M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usau",
"USWS","U.S. Well Services, Inc.","2.02","$138.13M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/usws",
"USWSW","U.S. Well Services, Inc.","0.23","n/a","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/uswsw",
"UFPT","UFP Technologies, Inc.","40.05","$297.5M","1993","Capital Goods","Containers/Packaging","https://old.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Beauty, Inc.","246.57","$14.51B","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","14.35","$567.48M","2004","Technology","Semiconductors","https://old.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","41.66","$2.4B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","8.29","$130.67M","1992","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ulbi",
"UMBF","UMB Financial Corporation","63.44","$3.11B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","15.725","$3.46B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","7","$37.15M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/unam",
"UNB","Union Bankshares, Inc.","32.64","$145.83M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/unb",
"QURE","uniQure N.V.","41.9","$1.59B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/qure",
"UAL","United Airlines Holdings, Inc.","86.97","$22.34B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/ual",
"UBCP","United Bancorp, Inc.","11.77","$69.91M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","20.36","$66.59M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","37.89","$3.86B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubsi",
"UCBI","United Community Banks, Inc.","27.94","$2.21B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","10.55","$507.31M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc. ","13.62","$696.7M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","46.46","$1.17B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","12.92","$558.55M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","7.09","$378.85M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",
"UBFO","United Security Bancshares","10.35","$175.47M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubfo",
"USLM","United States Lime & Minerals, Inc.","75.73","$425.06M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","81.25","$3.56B","1999","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","18.8","$86.37M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ug",
"UNIT","Uniti Group Inc.","7.59","$1.47B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/unit",
"UNTY","Unity Bancorp, Inc.","21.47","$233.17M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/unty",
"UBX","Unity Biotechnology, Inc.","6.48","$279.96M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ubx",
"OLED","Universal Display Corporation","169.06","$7.96B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","48.76","$676.75M","1993","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","40.09","$2.46B","1993","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/ufpi",
"ULH","Universal Logistics Holdings, Inc.","24.22","$687.46M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ulh",
"USAP","Universal Stainless & Alloy Products, Inc.","14.53","$127.69M","1994","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/usap",
"UVSP","Univest Financial Corporation","24.56","$719.74M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/uvsp",
"UMRX","Unum Therapeutics Inc.","1.48","$45.38M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/umrx",
"TTTN","UP Fintech China-U.S. Internet Titans ETF","26.725","$8.12M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tttn",
"TIGR","UP Fintech Holding Limited","4.14","$597.6M","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tigr",
"UPLD","Upland Software, Inc.","39.99","$1.01B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/upld",
"UPWK","Upwork Inc.","14.115","$1.56B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/upwk",
"UONE","Urban One, Inc. ","2.04","$93.99M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/uone",
"UONEK","Urban One, Inc. ","2.06","$94.91M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/uonek",
"URBN","Urban Outfitters, Inc.","26.44","$2.59B","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/urbn",
"MYT","Urban Tea, Inc.","0.3719","$9.74M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/myt",
"URGN","UroGen Pharma Ltd.","21.21","$443.24M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/urgn",
"UROV","Urovant Sciences Ltd.","9.38","$284.59M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/urov",
"ECOL","US Ecology, Inc.","63.02","$1.39B","n/a","Public Utilities","Environmental Services","https://old.nasdaq.com/symbol/ecol",
"USAK","USA Truck, Inc.","7.64","$65.56M","1992","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usak",
"USIO","Usio, Inc.","1.95","$33.26M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/usio",
"UTMD","Utah Medical Products, Inc.","91.85","$341.65M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/utmd",
"UTSI","UTStarcom Holdings Corp","3","$106.85M","2000","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/utsi",
"UXIN","Uxin Limited","2.69","$789.66M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uxin",
"VCNX","Vaccinex, Inc.","5.99","$89.03M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vcnx",
"VLRX","Valeritas Holdings, Inc.","1.27","$9.09M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vlrx",
"VALX","Validea Market Legends ETF","24.9062","$19.92M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/valx",
"VLY","Valley National Bancorp","11.17","$3.71B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vly",
"VLYPO","Valley National Bancorp","25.66","$102.64M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vlypo",
"VLYPP","Valley National Bancorp","28.45","$130.87M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vlypp",
"VTEC","Valtech SE","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtec",
"VALU","Value Line, Inc.","24.961","$241.09M","1983","Finance","Investment Managers","https://old.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","12.94","$689.36M","2006","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vnda",
"BBH","VanEck Vectors Biotech ETF","119.95","$323.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbh",
"PPH","VanEck Vectors Pharmaceutical ETF","56.01","$144.96M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pph",
"VWOB","Vanguard Emerging Markets Government Bond ETF","80.49","$1.47B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","59.71","$5.82B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vnqi",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","91.09","$25.42B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vcit",
"VGIT","Vanguard Intermediate-Term Treasury ETF","66.57","$4.4B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vgit",
"VIGI","Vanguard International Dividend Appreciation ETF","66.87","$1.25B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vigi",
"VYMI","Vanguard International High Dividend Yield ETF","59.75","$1.2B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vymi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","100.56","$3.94B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Treasury ETF","86.67","$1.26B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","53.17","$10.62B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Russell 1000 ETF","135.68","$1.2B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","165.14","$2.96B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","111.12","$2.03B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","120.36","$1.47B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","138.75","$291.38M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","102.7","$264.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF","134.54","$470.89M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","81.01","$25.12B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vcsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","49.09","$6.92B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtip",
"VGSH","Vanguard Short-Term Treasury ETF","60.92","$5.44B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vgsh",
"BND","Vanguard Total Bond Market ETF","84.23","$45.76B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bnd",
"VTC","Vanguard Total Corporate Bond ETF","88.18","$220.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vtc",
"BNDX","Vanguard Total International Bond ETF","58.46","$23.11B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","51.91","$15.55B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vxus",
"BNDW","Vanguard Total World Bond ETF","80.11","$182.25M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bndw",
"VREX","Varex Imaging Corporation","28.47","$1.09B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","63.68","$1.93B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/vrns",
"VBLT","Vascular Biogenics Ltd.","1.31","$47M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vblt",
"VXRT","Vaxart, Inc.","0.3795","$5.99M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/vxrt",
"VBIV","VBI Vaccines, Inc.","0.504","$32.3M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vbiv",
"VTIQ","VectoIQ Acquisition Corp.","10.25","$303.81M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/vtiq",
"VTIQU","VectoIQ Acquisition Corp.","10.96","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/vtiqu",
"VTIQW","VectoIQ Acquisition Corp.","0.4999","$14.82M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/vtiqw",
"VECO","Veeco Instruments Inc.","11.26","$551.42M","1994","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/veco",
"VEON","VEON Ltd.","2.32","$4.08B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","9.85","$334.79M","2010","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","25.22","$1.22B","2013","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","1.09","$80.81M","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vstm",
"VERB","Verb Technology Company, Inc.","1.05","$24.43M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/verb",
"VERBW","Verb Technology Company, Inc.","0.4019","n/a","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/verbw",
"VCEL","Vericel Corporation","14.41","$636.01M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/vcel",
"VERY","Vericity, Inc.","13.2158","$265.97M","2019","Finance","Life Insurance","https://old.nasdaq.com/symbol/very",
"VRNT","Verint Systems Inc.","43.75","$2.92B","2002","Technology","EDP Services","https://old.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","185.75","$21.99B","1998","Technology","EDP Services","https://old.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","155.38","$25.41B","2009","Technology","EDP Services","https://old.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","23.855","$1.28B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","3.13","$69.56M","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","0.386","$37.52M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","4.0569","$53.41M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vrna",
"VRRM","Verra Mobility Corporation","13.96","$2.21B","2017","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/vrrm",
"VRCA","Verrica Pharmaceuticals Inc.","14.62","$376.34M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vrca",
"VTNR","Vertex Energy, Inc","1.2","$48.42M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","173.59","$44.62B","1991","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","2.08","$135.28M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","25.18","$10.16B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","22.73","$9.17B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/viab",
"VMET","Viamet Pharmaceuticals Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vmet",
"VSAT","ViaSat, Inc.","71.26","$4.37B","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","14.37","$3.29B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/viav",
"VICR","Vicor Corporation","31.16","$1.26B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vicr",
"VCTR","Victory Capital Holdings, Inc.","15.19","$1.03B","2018","Finance","Investment Managers","https://old.nasdaq.com/symbol/vctr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","31.378","$92.57M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","33.99","$134.26M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","22.8253","$43.37M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","24.82","$44.68M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cez",
